Date,Shooting Team,Shooter Name,Shooter ID,Shot Number,Quarter,Left Position,Top Position,Home Team,Away Team,Shot Status,Three Pointer,Assists,Text
"February 16, 2017",home,Robert Franks missed Three Point Jumpe,3922235,61,2,0.7,0.68,Washington State,Arizona,0,0,0,Robert Franks missed Three Point Jumper.
"February 16, 2017",home,Viont'e Daniels missed Three Point Jumpe,3922234,62,2,0.67,0.54,Washington State,Arizona,0,0,0,Viont'e Daniels missed Three Point Jumper.
"February 16, 2017",home,KJ Langston missed Three Point Jumpe,4066665,63,2,0.69,0.36,Washington State,Arizona,0,0,0,KJ Langston missed Three Point Jumper.
"February 16, 2017",away,Allonzo Trier,3907525,0,1,0.18,0.34,Washington State,Arizona,1,0,0,Allonzo Trier made Jumper.
"February 16, 2017",away,Dusan Ristic missed Jumpe,3134882,1,1,0.11,0.58,Washington State,Arizona,0,0,0,Dusan Ristic missed Jumper.
"February 16, 2017",away,Lauri Markkanen,4066336,2,1,0.06,0.44,Washington State,Arizona,1,0,0,Lauri Markkanen made Layup.
"February 16, 2017",away,Dusan Ristic missed Jumpe,3134882,3,1,0.17,0.76,Washington State,Arizona,0,0,0,Dusan Ristic missed Jumper.
"February 16, 2017",away,Dusan Ristic missed Jumpe,3134882,4,1,0.14,0.54,Washington State,Arizona,0,0,0,Dusan Ristic missed Jumper.
"February 16, 2017",away,Lauri Markkanen missed Three Point Jumpe,4066336,5,1,0.3,0.52,Washington State,Arizona,0,0,0,Lauri Markkanen missed Three Point Jumper.
"February 16, 2017",away,Dusan Ristic missed Layu,3134882,6,1,0.06,0.46,Washington State,Arizona,0,0,0,Dusan Ristic missed Layup.
"February 16, 2017",away,Rawle Alkins,4066334,9,1,0.06,0.54,Washington State,Arizona,1,0,0,Rawle Alkins made Layup.
"February 16, 2017",away,Rawle Alkins missed Jumpe,4066334,10,1,0.14,0.54,Washington State,Arizona,0,0,0,Rawle Alkins missed Jumper.
"February 16, 2017",away,Lauri Markkanen,4066336,11,1,0.24,0.84,Washington State,Arizona,1,0,0,Lauri Markkanen made Three Point Jumper. Assisted by Allonzo Trier.
"February 16, 2017",away,Allonzo Trier missed Layu,3907525,14,1,0.09,0.54,Washington State,Arizona,0,0,0,Allonzo Trier missed Layup.
"February 16, 2017",away,Chance Comanche,3907526,15,1,0.07,0.48,Washington State,Arizona,1,0,0,Chance Comanche made Dunk.
"February 16, 2017",away,Allonzo Trier missed Three Point Jumpe,3907525,16,1,0.31,0.54,Washington State,Arizona,0,0,0,Allonzo Trier missed Three Point Jumper.
"February 16, 2017",away,Parker Jackson-Cartwright,3134884,17,1,0.14,0.2,Washington State,Arizona,1,0,0,Parker Jackson-Cartwright made Jumper.
"February 16, 2017",away,Rawle Alkins,4066334,18,1,0.26,0.28,Washington State,Arizona,1,0,0,Rawle Alkins made Three Point Jumper.
"February 16, 2017",away,Allonzo Trier missed Three Point Jumpe,3907525,19,1,0.19,0.9,Washington State,Arizona,0,0,0,Allonzo Trier missed Three Point Jumper.
"February 16, 2017",away,Chance Comanche,3907526,20,1,0.17,0.32,Washington State,Arizona,1,0,0,Chance Comanche made Jumper. Assisted by Kobi Simmons.
"February 16, 2017",away,Kobi Simmons missed Three Point Jumpe,4066335,21,1,0.3,0.72,Washington State,Arizona,0,0,0,Kobi Simmons missed Three Point Jumper.
"February 16, 2017",away,Parker Jackson-Cartwright,3134884,24,1,0.19,0.88,Washington State,Arizona,1,0,0,Parker Jackson-Cartwright made Three Point Jumper. Assisted by Allonzo Trier.
"February 16, 2017",away,Kobi Simmons missed Layu,4066335,27,1,0.07,0.54,Washington State,Arizona,0,0,0,Kobi Simmons missed Layup.
"February 16, 2017",away,Lauri Markkanen,4066336,28,1,0.06,0.5,Washington State,Arizona,1,0,0,Lauri Markkanen made Dunk.
"February 16, 2017",away,Dusan Ristic,3134882,29,1,0.06,0.44,Washington State,Arizona,1,0,0,Dusan Ristic made Layup. Assisted by Lauri Markkanen.
"February 16, 2017",away,Allonzo Trier missed Dun,3907525,30,1,0.08,0.44,Washington State,Arizona,0,0,0,Allonzo Trier missed Dunk.
"February 16, 2017",away,Chance Comanche,3907526,33,1,0.09,0.6,Washington State,Arizona,1,0,0,Chance Comanche made Jumper.
"February 16, 2017",away,Allonzo Trier,3907525,34,1,0.22,0.88,Washington State,Arizona,1,0,0,Allonzo Trier made Three Point Jumper. Assisted by Parker Jackson-Cartwright.
"February 16, 2017",away,Chance Comanche missed Jumpe,3907526,35,1,0.11,0.78,Washington State,Arizona,0,0,0,Chance Comanche missed Jumper.
"February 16, 2017",away,Lauri Markkanen missed Three Point Jumpe,4066336,36,1,0.31,0.46,Washington State,Arizona,0,0,0,Lauri Markkanen missed Three Point Jumper.
"February 16, 2017",away,Parker Jackson-Cartwright missed Three Point Jumpe,3134884,37,1,0.2,0.12,Washington State,Arizona,0,0,0,Parker Jackson-Cartwright missed Three Point Jumper.
"February 16, 2017",away,Dusan Ristic missed Jumpe,3134882,38,1,0.23,0.6,Washington State,Arizona,0,0,0,Dusan Ristic missed Jumper.
"February 16, 2017",away,Rawle Alkins missed Three Point Jumpe,4066334,39,1,0.32,0.68,Washington State,Arizona,0,0,0,Rawle Alkins missed Three Point Jumper.
"February 16, 2017",away,Parker Jackson-Cartwright,3134884,40,1,0.26,0.84,Washington State,Arizona,1,0,0,Parker Jackson-Cartwright made Three Point Jumper. Assisted by Lauri Markkanen.
"February 16, 2017",away,Lauri Markkanen,4066336,41,2,0.04,0.52,Washington State,Arizona,1,0,0,Lauri Markkanen made Dunk. Assisted by Rawle Alkins.
"February 16, 2017",away,Lauri Markkanen,4066336,42,2,0.06,0.46,Washington State,Arizona,1,0,0,Lauri Markkanen made Layup. Assisted by Parker Jackson-Cartwright.
"February 16, 2017",away,Rawle Alkins missed Jumpe,4066334,43,2,0.14,0.42,Washington State,Arizona,0,0,0,Rawle Alkins missed Jumper.
"February 16, 2017",away,Lauri Markkanen,4066336,44,2,0.04,0.46,Washington State,Arizona,1,0,0,Lauri Markkanen made Layup.
"February 16, 2017",away,Allonzo Trier missed Jumpe,3907525,45,2,0.1,0.58,Washington State,Arizona,0,0,0,Allonzo Trier missed Jumper.
"February 16, 2017",away,Chance Comanche missed Jumpe,3907526,46,2,0.06,0.62,Washington State,Arizona,0,0,0,Chance Comanche missed Jumper.
"February 16, 2017",away,Allonzo Trier missed Jumpe,3907525,47,2,0.22,0.46,Washington State,Arizona,0,0,0,Allonzo Trier missed Jumper.
"February 16, 2017",away,Rawle Alkins,4066334,48,2,0.04,0.58,Washington State,Arizona,1,0,0,Rawle Alkins made Layup.
"February 16, 2017",away,Kobi Simmons,4066335,49,2,0.07,0.03,Washington State,Arizona,1,0,0,Kobi Simmons made Three Point Jumper. Assisted by Parker Jackson-Cartwright.
"February 16, 2017",away,Parker Jackson-Cartwright missed Jumpe,3134884,50,2,0.14,0.42,Washington State,Arizona,0,0,0,Parker Jackson-Cartwright missed Jumper.
"February 16, 2017",away,Kobi Simmons,4066335,51,2,0.04,0.92,Washington State,Arizona,1,0,0,Kobi Simmons made Three Point Jumper.
"February 16, 2017",away,Kobi Simmons missed Jumpe,4066335,52,2,0.13,0.52,Washington State,Arizona,0,0,0,Kobi Simmons missed Jumper.
"February 16, 2017",away,Lauri Markkanen missed Two Point Tip Sho,4066336,53,2,0.96,0.5,Washington State,Arizona,0,0,0,Lauri Markkanen missed Two Point Tip Shot.
"February 16, 2017",away,Keanu Pinder,4066337,54,2,0.07,0.46,Washington State,Arizona,1,0,0,Keanu Pinder made Layup.
"February 16, 2017",away,Allonzo Trier missed Jumpe,3907525,55,2,0.07,0.26,Washington State,Arizona,0,0,0,Allonzo Trier missed Jumper.
"February 16, 2017",away,Chance Comanche,3907526,56,2,0.06,0.46,Washington State,Arizona,1,0,0,Chance Comanche made Dunk. Assisted by Kobi Simmons.
"February 16, 2017",away,Allonzo Trier missed Jumpe,3907525,57,2,0.27,0.46,Washington State,Arizona,0,0,0,Allonzo Trier missed Jumper.
"February 16, 2017",away,Rawle Alkins missed Jumpe,4066334,58,2,0.16,0.12,Washington State,Arizona,0,0,0,Rawle Alkins missed Jumper.
"February 16, 2017",away,Lauri Markkanen,4066336,59,2,0.06,0.54,Washington State,Arizona,1,0,0,Lauri Markkanen made Layup. Assisted by Allonzo Trier.
"February 16, 2017",away,Parker Jackson-Cartwright,3134884,60,2,0.16,0.92,Washington State,Arizona,1,0,0,Parker Jackson-Cartwright made Three Point Jumper. Assisted by Rawle Alkins.
"February 16, 2017",away,Allonzo Trier missed Layu,3907525,63,2,0.08,0.52,Washington State,Arizona,0,0,0,Allonzo Trier missed Layup.
"February 16, 2017",away,Chance Comanche missed Layu,3907526,64,2,0.04,0.54,Washington State,Arizona,0,0,0,Chance Comanche missed Layup.
"February 16, 2017",away,Rawle Alkins,4066334,65,2,0.13,0.42,Washington State,Arizona,1,0,0,Rawle Alkins made Jumper.
"February 16, 2017",away,Lauri Markkanen missed Jumpe,4066336,66,2,0.16,0.66,Washington State,Arizona,0,0,0,Lauri Markkanen missed Jumper.
"February 16, 2017",away,Parker Jackson-Cartwright,3134884,67,2,0.12,0.92,Washington State,Arizona,1,0,0,Parker Jackson-Cartwright made Three Point Jumper. Assisted by Rawle Alkins.
"February 16, 2017",away,Lauri Markkanen missed Three Point Jumpe,4066336,68,2,0.29,0.52,Washington State,Arizona,0,0,0,Lauri Markkanen missed Three Point Jumper.
"February 16, 2017",away,Rawle Alkins,4066334,69,2,0.3,0.5,Washington State,Arizona,1,0,0,Rawle Alkins made Three Point Jumper.
"February 16, 2017",away,Allonzo Trier,3907525,76,2,0.06,0.46,Washington State,Arizona,1,0,0,Allonzo Trier made Layup.
"February 16, 2017",away,Lauri Markkanen missed Jumpe,4066336,77,2,0.11,0.56,Washington State,Arizona,0,0,0,Lauri Markkanen missed Jumper.
"February 16, 2017",away,Kobi Simmons missed Layu,4066335,78,2,0.07,0.44,Washington State,Arizona,0,0,0,Kobi Simmons missed Layup.
"February 16, 2017",home,Tyler Dorsey,3915560,0,1,0.85,0.9,Oregon,Utah,1,0,0,Tyler Dorsey made Three Point Jumper. Assisted by Payton Pritchard.
"February 16, 2017",home,Jordan Bell,66207,1,1,0.86,0.5,Oregon,Utah,1,0,0,Jordan Bell made Jumper.
"February 16, 2017",home,Dylan Ennis missed Three Point Jumpe,56265,2,1,0.8,0.12,Oregon,Utah,0,0,0,Dylan Ennis missed Three Point Jumper.
"February 16, 2017",home,Payton Pritchard,4066354,3,1,0.95,0.44,Oregon,Utah,1,0,0,Payton Pritchard made Layup.
"February 16, 2017",home,Jordan Bell,66207,4,1,0.9,0.48,Oregon,Utah,1,0,0,Jordan Bell made Dunk. Assisted by Dylan Ennis.
"February 16, 2017",home,Dillon Brooks,3155526,5,1,0.91,0.58,Oregon,Utah,1,0,0,Dillon Brooks made Layup.
"February 16, 2017",home,Tyler Dorsey,3915560,6,1,0.75,0.66,Oregon,Utah,1,0,0,Tyler Dorsey made Jumper.
"February 16, 2017",home,Dillon Brooks missed Three Point Jumpe,3155526,7,1,0.69,0.34,Oregon,Utah,0,0,0,Dillon Brooks missed Three Point Jumper.
"February 16, 2017",home,Chris Boucher missed Layu,3948153,8,1,0.92,0.58,Oregon,Utah,0,0,0,Chris Boucher missed Layup.
"February 16, 2017",home,Tyler Dorsey,3915560,9,1,0.77,0.88,Oregon,Utah,1,0,0,Tyler Dorsey made Three Point Jumper. Assisted by Casey Benson.
"February 16, 2017",home,Tyler Dorsey,3915560,10,1,0.78,0.52,Oregon,Utah,1,0,0,Tyler Dorsey made Jumper.
"February 16, 2017",home,Casey Benson missed Jumpe,3134898,11,1,0.72,0.46,Oregon,Utah,0,0,0,Casey Benson missed Jumper.
"February 16, 2017",home,Payton Pritchard,4066354,12,1,0.92,0.06,Oregon,Utah,1,0,0,Payton Pritchard made Three Point Jumper. Assisted by Dylan Ennis.
"February 16, 2017",home,Dillon Brooks missed Jumpe,3155526,13,1,0.9,0.64,Oregon,Utah,0,0,0,Dillon Brooks missed Jumper.
"February 16, 2017",home,Chris Boucher missed Layu,3948153,14,1,0.91,0.56,Oregon,Utah,0,0,0,Chris Boucher missed Layup.
"February 16, 2017",home,Payton Pritchard missed Layu,4066354,15,1,0.91,0.46,Oregon,Utah,0,0,0,Payton Pritchard missed Layup.
"February 16, 2017",home,Chris Boucher,3948153,16,1,0.91,0.5,Oregon,Utah,1,0,0,Chris Boucher made Dunk. Assisted by Dillon Brooks.
"February 16, 2017",home,Chris Boucher,3948153,17,1,0.91,0.06,Oregon,Utah,1,0,0,Chris Boucher made Three Point Jumper. Assisted by Payton Pritchard.
"February 16, 2017",home,Casey Benson missed Three Point Jumpe,3134898,18,1,0.91,0.03,Oregon,Utah,0,0,0,Casey Benson missed Three Point Jumper.
"February 16, 2017",home,Jordan Bell,66207,19,1,0.9,0.52,Oregon,Utah,1,0,0,Jordan Bell made Layup. Assisted by Payton Pritchard.
"February 16, 2017",home,Dillon Brooks,3155526,20,1,0.79,0.6,Oregon,Utah,1,0,0,Dillon Brooks made Jumper. Assisted by Payton Pritchard.
"February 16, 2017",home,Dillon Brooks missed Jumpe,3155526,21,1,0.85,0.5,Oregon,Utah,0,0,0,Dillon Brooks missed Jumper.
"February 16, 2017",home,Dillon Brooks,3155526,22,1,0.85,0.56,Oregon,Utah,1,0,0,Dillon Brooks made Jumper.
"February 16, 2017",home,Jordan Bell,66207,23,1,0.91,0.52,Oregon,Utah,1,0,0,Jordan Bell made Layup. Assisted by Payton Pritchard.
"February 16, 2017",home,Dillon Brooks missed Three Point Jumpe,3155526,25,1,0.72,0.28,Oregon,Utah,0,0,0,Dillon Brooks missed Three Point Jumper.
"February 16, 2017",home,Kavell Bigby-Williams,3134497,26,1,0.89,0.5,Oregon,Utah,1,0,0,Kavell Bigby-Williams made Layup. Assisted by Jordan Bell.
"February 16, 2017",home,Dylan Ennis,56265,27,1,0.92,0.48,Oregon,Utah,1,0,0,Dylan Ennis made Layup.
"February 16, 2017",home,Dylan Ennis missed Jumpe,56265,28,1,0.87,0.56,Oregon,Utah,0,0,0,Dylan Ennis missed Jumper.
"February 16, 2017",home,Tyler Dorsey missed Three Point Jumpe,3915560,29,1,0.69,0.68,Oregon,Utah,0,0,0,Tyler Dorsey missed Three Point Jumper.
"February 16, 2017",home,Dillon Brooks,3155526,30,1,0.74,0.64,Oregon,Utah,1,0,0,Dillon Brooks made Jumper. Assisted by Tyler Dorsey.
"February 16, 2017",home,Casey Benson missed Three Point Jumpe,3134898,31,1,0.62,0.7,Oregon,Utah,0,0,0,Casey Benson missed Three Point Jumper.
"February 16, 2017",home,Jordan Bell,66207,32,2,0.92,0.52,Oregon,Utah,1,0,0,Jordan Bell made Dunk. Assisted by Dillon Brooks.
"February 16, 2017",home,Jordan Bell missed Layu,66207,33,2,0.92,0.58,Oregon,Utah,0,0,0,Jordan Bell missed Layup.
"February 16, 2017",home,Dylan Ennis,56265,34,2,0.95,0.03,Oregon,Utah,1,0,0,Dylan Ennis made Three Point Jumper. Assisted by Jordan Bell.
"February 16, 2017",home,Tyler Dorsey,3915560,35,2,0.9,0.52,Oregon,Utah,1,0,0,Tyler Dorsey made Layup.
"February 16, 2017",home,Tyler Dorsey missed Three Point Jumpe,3915560,36,2,0.76,0.8,Oregon,Utah,0,0,0,Tyler Dorsey missed Three Point Jumper.
"February 16, 2017",home,Payton Pritchard,4066354,37,2,0.9,0.52,Oregon,Utah,1,0,0,Payton Pritchard made Layup. Assisted by Tyler Dorsey.
"February 16, 2017",home,Jordan Bell,66207,38,2,0.91,0.46,Oregon,Utah,1,0,0,Jordan Bell made Layup.
"February 16, 2017",home,Dillon Brooks,3155526,39,2,0.9,0.48,Oregon,Utah,1,0,0,Dillon Brooks made Layup.
"February 16, 2017",home,Payton Pritchard missed Layu,4066354,40,2,0.92,0.46,Oregon,Utah,0,0,0,Payton Pritchard missed Layup.
"February 16, 2017",home,Dillon Brooks,3155526,41,2,0.68,0.54,Oregon,Utah,1,0,0,Dillon Brooks made Three Point Jumper. Assisted by Payton Pritchard.
"February 16, 2017",home,Dillon Brooks,3155526,42,2,0.9,0.46,Oregon,Utah,1,0,0,Dillon Brooks made Layup.
"February 16, 2017",home,Dylan Ennis missed Three Point Jumpe,56265,43,2,0.84,0.9,Oregon,Utah,0,0,0,Dylan Ennis missed Three Point Jumper.
"February 16, 2017",home,Tyler Dorsey missed Jumpe,3915560,46,2,0.85,0.56,Oregon,Utah,0,0,0,Tyler Dorsey missed Jumper.
"February 16, 2017",home,Tyler Dorsey,3915560,51,2,0.78,0.78,Oregon,Utah,1,0,0,Tyler Dorsey made Jumper. Assisted by Jordan Bell.
"February 16, 2017",home,Tyler Dorsey missed Layu,3915560,52,2,0.92,0.54,Oregon,Utah,0,0,0,Tyler Dorsey missed Layup.
"February 16, 2017",home,Dillon Brooks,3155526,55,2,0.91,0.52,Oregon,Utah,1,0,0,Dillon Brooks made Dunk.
"February 16, 2017",home,Dillon Brooks,3155526,56,2,0.66,0.44,Oregon,Utah,1,0,0,Dillon Brooks made Three Point Jumper. Assisted by Casey Benson.
"February 16, 2017",home,Chris Boucher missed Three Point Jumpe,3948153,57,2,0.95,0.94,Oregon,Utah,0,0,0,Chris Boucher missed Three Point Jumper.
"February 16, 2017",home,Jordan Bell,66207,58,2,0.91,0.54,Oregon,Utah,1,0,0,Jordan Bell made Layup. Assisted by Payton Pritchard.
"February 16, 2017",home,Kavell Bigby-Williams missed Layu,3134497,59,2,0.9,0.46,Oregon,Utah,0,0,0,Kavell Bigby-Williams missed Layup.
"February 16, 2017",home,Tyler Dorsey missed Three Point Jumpe,3915560,60,2,0.69,0.42,Oregon,Utah,0,0,0,Tyler Dorsey missed Three Point Jumper.
"February 16, 2017",home,Roman Sorkin missed Three Point Jumpe,3165009,61,2,0.91,0.94,Oregon,Utah,0,0,0,Roman Sorkin missed Three Point Jumper.
"February 16, 2017",home,Roman Sorkin missed Layu,3165009,62,2,0.92,0.52,Oregon,Utah,0,0,0,Roman Sorkin missed Layup.
"February 16, 2017",home,Dylan Ennis,56265,63,2,0.91,0.46,Oregon,Utah,1,0,0,Dylan Ennis made Layup.
"February 16, 2017",home,Roman Sorkin missed Three Point Jumpe,3165009,64,2,0.79,0.86,Oregon,Utah,0,0,0,Roman Sorkin missed Three Point Jumper.
"February 16, 2017",home,Dylan Ennis missed Layu,56265,65,2,0.89,0.5,Oregon,Utah,0,0,0,Dylan Ennis missed Layup.
"February 16, 2017",home,Charlie Noebel missed Jumpe,3158224,68,2,0.89,0.24,Oregon,Utah,0,0,0,Charlie Noebel missed Jumper.
"February 16, 2017",away,Tyler Rawson missed Three Point Jumpe,3136846,0,1,0.21,0.18,Oregon,Utah,0,0,0,Tyler Rawson missed Three Point Jumper.
"February 16, 2017",away,Devon Daniels missed Layu,4066428,1,1,0.06,0.44,Oregon,Utah,0,0,0,Devon Daniels missed Layup.
"February 16, 2017",away,David Collette,56605,2,1,0.06,0.46,Oregon,Utah,1,0,0,David Collette made Dunk. Assisted by Sedrick Barefield.
"February 16, 2017",away,Tyler Rawson missed Layu,3136846,3,1,0.07,0.52,Oregon,Utah,0,0,0,Tyler Rawson missed Layup.
"February 16, 2017",away,Tyler Rawson,3136846,4,1,0.07,0.52,Oregon,Utah,1,0,0,Tyler Rawson made Layup.
"February 16, 2017",away,Sedrick Barefield missed Three Point Jumpe,3915193,5,1,0.02,0.03,Oregon,Utah,0,0,0,Sedrick Barefield missed Three Point Jumper.
"February 16, 2017",away,David Collette,56605,6,1,0.2,0.68,Oregon,Utah,1,0,0,David Collette made Jumper.
"February 16, 2017",away,David Collette missed Layu,56605,7,1,0.07,0.56,Oregon,Utah,0,0,0,David Collette missed Layup.
"February 16, 2017",away,Devon Daniels missed Jumpe,4066428,8,1,0.08,0.6,Oregon,Utah,0,0,0,Devon Daniels missed Jumper.
"February 16, 2017",away,Jayce Johnson,3958145,9,1,0.07,0.44,Oregon,Utah,1,0,0,Jayce Johnson made Layup. Assisted by Tyler Rawson.
"February 16, 2017",away,Devon Daniels missed Jumpe,4066428,10,1,0.23,0.64,Oregon,Utah,0,0,0,Devon Daniels missed Jumper.
"February 16, 2017",away,JoJo Zamora,4066427,11,1,0.18,0.8,Oregon,Utah,1,0,0,JoJo Zamora made Jumper.
"February 16, 2017",away,Gabe Bealer missed Three Point Jumpe,3907506,12,1,0.11,0.06,Oregon,Utah,0,0,0,Gabe Bealer missed Three Point Jumper.
"February 16, 2017",away,David Collette,56605,13,1,0.07,0.54,Oregon,Utah,1,0,0,David Collette made Layup. Assisted by JoJo Zamora.
"February 16, 2017",away,David Collette missed Layu,56605,14,1,0.06,0.44,Oregon,Utah,0,0,0,David Collette missed Layup.
"February 16, 2017",away,Sedrick Barefield missed Three Point Jumpe,3915193,15,1,0.29,0.76,Oregon,Utah,0,0,0,Sedrick Barefield missed Three Point Jumper.
"February 16, 2017",away,Lorenzo Bonam missed Three Point Jumpe,3907505,16,1,0.3,0.52,Oregon,Utah,0,0,0,Lorenzo Bonam missed Three Point Jumper.
"February 16, 2017",away,Parker Van Dyke missed Three Point Jumpe,3064446,17,1,0.0,0.03,Oregon,Utah,0,0,0,Parker Van Dyke missed Three Point Jumper.
"February 16, 2017",away,Gabe Bealer missed Layu,3907506,18,1,0.07,0.54,Oregon,Utah,0,0,0,Gabe Bealer missed Layup.
"February 16, 2017",away,Gabe Bealer,3907506,19,1,0.06,0.5,Oregon,Utah,1,0,0,Gabe Bealer made Two Point Tip Shot.
"February 16, 2017",away,Sedrick Barefield,3915193,20,1,0.22,0.56,Oregon,Utah,1,0,0,Sedrick Barefield made Jumper.
"February 16, 2017",away,Lorenzo Bonam missed Layu,3907505,21,1,0.06,0.44,Oregon,Utah,0,0,0,Lorenzo Bonam missed Layup.
"February 16, 2017",away,Sedrick Barefield missed Layu,3915193,22,1,0.07,0.48,Oregon,Utah,0,0,0,Sedrick Barefield missed Layup.
"February 16, 2017",away,Jayce Johnson missed Layu,3958145,23,1,0.07,0.46,Oregon,Utah,0,0,0,Jayce Johnson missed Layup.
"February 16, 2017",away,Lorenzo Bonam missed Jumpe,3907505,24,1,0.13,0.46,Oregon,Utah,0,0,0,Lorenzo Bonam missed Jumper.
"February 16, 2017",away,Jayce Johnson,3958145,25,1,0.06,0.54,Oregon,Utah,1,0,0,Jayce Johnson made Layup. Assisted by Tyler Rawson.
"February 16, 2017",away,Lorenzo Bonam missed Three Point Jumpe,3907505,26,1,0.12,0.94,Oregon,Utah,0,0,0,Lorenzo Bonam missed Three Point Jumper.
"February 16, 2017",away,Jayce Johnson,3958145,27,1,0.06,0.52,Oregon,Utah,1,0,0,Jayce Johnson made Layup.
"February 16, 2017",away,Parker Van Dyke missed Jumpe,3064446,29,1,0.17,0.68,Oregon,Utah,0,0,0,Parker Van Dyke missed Jumper.
